đặt phòng vào ngày mai lúc 8 giờ khoảng 2 tiếng cho 6 người,"Cảm ơn bạn đã cung cấp thông tin, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian: 8:0
Thời lượng: 120
Số lượng người tham gia: 6",2019-03-05 21:25:00.390419
đặt phòng vào ngày mai lúc 8 giờ khoảng 2 tiếng cho 6 người,"Cảm ơn bạn đã cung cấp thông tin, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian: 8:0
Thời lượng: 120
Số lượng người tham gia: 6",2019-03-05 21:26:16.684289
đặt phòng vào ngày mai lúc 8 giờ khoảng 2 tiếng cho 6 người,"Cảm ơn bạn đã cung cấp thông tin, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian: 8:0
Thời lượng: 120
Số lượng người tham gia: 6",2019-03-05 21:27:45.731823
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 08:53:05.277030
Tầm 2 tiếng nha,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 08:53:25.788956
đúng,Okela!!,2019-03-06 08:53:36.853892
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,📅  Cuộc họp vào ngày nào ạ?,2019-03-06 08:54:31.310688
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,"📅  Dạ, vào ngày nào thế ạ?",2019-03-06 08:56:04.939775
ngày hôm nay,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 08:57:35.213684
khoảng 2 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 08:57:47.284433
đúng,Okela!!,2019-03-06 08:58:11.499281
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 09:01:59.090106
tầm 2 tiếng nha,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 09:02:13.741317
đúng,Dạ!!!,2019-03-06 09:02:20.861418
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 09:09:17.398895
Tầm 2 tiếng nha,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 09:09:35.046934
đúng,Okela!!,2019-03-06 09:09:45.743615
oke,Okela!!,2019-03-06 09:10:24.653128
Sáng nay có phòng nào trống không thế ?,📅  Cuộc họp vào ngày nào ạ?,2019-03-06 09:12:33.128301
sáng nay,"Xin chào 👋.
Tôi có gì giúp gì cho bạn 🤔?",2019-03-06 09:13:18.187775
đặt phòng,Xin lỗi 🙇‍♂ Tôi không hiểu ý bạn?,2019-03-06 09:13:27.969722
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 09:14:41.601792
khoảng 2 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 09:14:53.010896
đúng,Okela!!,2019-03-06 09:15:06.161481
đúng,Dạ!!!,2019-03-06 09:16:13.122970
Sáng nay có phòng nào trống không thế ?,Xin lỗi 🙇‍♂ Tôi không hiểu ý bạn?,2019-03-06 09:16:28.387011
Sáng nay có phòng nào trống không thế ?,Xin lỗi 🙇‍♂ Tôi không hiểu ý bạn?,2019-03-06 09:19:54.073979
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 09:23:13.887758
khoảng 2 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 09:23:39.963704
đúng,Dạ!!!,2019-03-06 09:23:49.217219
/restart,Khởi động lại Bot thành công ^^,2019-03-06 09:27:19.285080
xin chào,"Xin chào 👋.
Tôi có gì giúp gì cho bạn 🤔?",2019-03-06 09:27:25.640604
đặt giúp tôi phòng 205B lúc 10 giờ,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 09:27:59.682828
khoảng 1 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 10:0
Thời lượng (phút):: 60
Tên phòng: 205B",2019-03-06 09:28:06.707214
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,"📅  Dạ, vào ngày nào thế ạ?",2019-03-06 09:32:49.822958
hôm nay,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 09:33:03.376388
đúng,Okela!!,2019-03-06 09:33:12.762078
Sáng nay có phòng nào trống không thế ?,Xin lỗi 🙇‍♂ Tôi không hiểu ý bạn?,2019-03-06 09:33:33.504529
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 09:34:37.404108
khoảng 2 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 09:34:52.048806
đúng,Okela!!,2019-03-06 09:35:00.443637
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 09:37:35.238057
khoảng 2 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 09:37:50.774145
đúng,Okela!!,2019-03-06 09:37:59.543488
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,"📅  Dạ, vào ngày nào thế ạ?",2019-03-06 09:39:40.060402
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,📅  Vào ngày nào thế ạ?,2019-03-06 09:40:15.651126
hôm nay,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 09:40:27.457864
/restart,Khởi động lại Bot thành công ^^,2019-03-06 09:40:53.915617
xin chào,"Xin chào 👋.
Tôi có gì giúp gì cho bạn 🤔?",2019-03-06 09:41:00.736144
Sáng nay có phòng nào trống không thế ?,"Tôi không hiểu ý bạn, xin hãy giải thích cho tôi 🤔?",2019-03-06 09:42:05.645195
/restart,Khởi động Sakura Bot thành công ^^. Chào mừng bạn tới hệ thống chatbot Sakura đặt phòng họp!,2019-03-06 09:47:35.338494
/restart,Khởi động Sakura Bot thành công ^^. Chào mừng bạn tới hệ thống chatbot Sakura đặt phòng họp!,2019-03-06 09:48:01.446539
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 09:48:04.317263
xem phòng đã đặt,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 09:48:08.652928
Tầm 2 tiếng nha,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 09:48:13.861749
oke,Dạ!!!,2019-03-06 09:48:19.361747
đặt phòng ,"📅  Dạ, vào ngày nào thế ạ?",2019-03-06 09:48:26.003721
hôm nay ngày mai lúc 9 giờ,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 09:48:33.181196
1 tiếng,Bao nhiêu người sẽ tham gia cuộc họp ạ?,2019-03-06 09:48:37.353527
3,Bạn đặt phòng cho bao nhiêu người ạ?,2019-03-06 09:48:40.552418
3 người,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-07
Thời gian:: 9:0
Thời lượng (phút):: 60
Số người: 3",2019-03-06 09:48:47.344820
ọke,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 09:48:51.101385
oke,Okela!!,2019-03-06 09:48:54.589894
đsung,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 09:48:57.375204
đúng,Dạ!!!,2019-03-06 09:49:00.012154
/restart,Khởi động Sakura Bot thành công ^^. Chào mừng bạn tới hệ thống chatbot Sakura đặt phòng họp!,2019-03-06 09:50:00.431979
đặt phòng ngày mai lúc 9 giờ,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 09:50:08.734762
1 tiếng,Bạn đặt phòng cho bao nhiêu người ạ?,2019-03-06 09:50:13.947968
3 người,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-07
Thời gian:: 9:0
Thời lượng (phút):: 60
Số người: 3",2019-03-06 09:50:19.853258
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,"📅  Dạ, vào ngày nào thế ạ?",2019-03-06 09:52:05.203720
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé ngày mai,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 09:52:25.873906
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé ngày mai 2 tiếng,"📅  Dạ, vào ngày nào thế ạ?",2019-03-06 09:53:00.232503
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé ngày mai 2 tiếng,📅  Vào ngày nào thế ạ?,2019-03-06 09:53:06.242848
ngày mai,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-07
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 09:53:19.527173
oke,Dạ!!!,2019-03-06 09:53:34.313305
/restart,Khởi động Sakura Bot thành công ^^. Chào mừng bạn tới hệ thống chatbot Sakura đặt phòng họp!,2019-03-06 10:02:41.336806
"Đuỵt mọe, tao muốn đặt phòng",📅  Cuộc họp vào ngày nào ạ?,2019-03-06 10:03:39.389794
để t nghĩ đã,"Xin lỗi, tôi không thể xử lý yêu cầu đó :(",2019-03-06 10:03:53.200484
/restart,Khởi động Sakura Bot thành công ^^. Chào mừng bạn tới hệ thống chatbot Sakura đặt phòng họp!,2019-03-06 10:04:25.045066
hey you,You are welcome 🙆‍♂️,2019-03-06 10:04:30.302951
đặt phòng đê bạn ey,📅  Vào ngày nào thế ạ?,2019-03-06 10:05:05.183385
wtf,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 10:05:27.336128
đm đặt phòng,Xin lỗi 🙇‍♂ Tôi không hiểu ý bạn?,2019-03-06 10:05:39.683193
cạc,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 10:05:46.684775
đặt lịch,"Tôi không hiểu ý bạn, xin hãy giải thích cho tôi 🤔?",2019-03-06 10:05:56.383585
tìm phòng trống,Xin lỗi 🙇‍♂ Tôi không hiểu ý bạn?,2019-03-06 10:06:09.560041
cô thư á,Xin chàooo 👋,2019-03-06 10:06:18.785344
đặt phòng cho cô thư,"Tôi không hiểu ý bạn, xin hãy giải thích cho tôi 🤔?",2019-03-06 10:06:31.523209
tiến sĩ thư đm m,"Xin chào 👋.
Tôi có gì giúp gì cho bạn 🤔?",2019-03-06 10:06:40.429613
đéo,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 10:06:45.723909
/restart,Khởi động Sakura Bot thành công ^^. Chào mừng bạn tới hệ thống chatbot Sakura đặt phòng họp!,2019-03-06 10:07:10.880660
alo,Hello 👋,2019-03-06 10:07:45.821090
alo again,"Xin chào 👋.
Tôi có gì giúp gì cho bạn 🤔?",2019-03-06 10:07:50.399441
alo again * 3.14,Bạn muốn tôi giúp gì nữa không ạ ?,2019-03-06 10:07:59.392665
mày là ai,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 10:08:31.005032
con đũy mọe m :v,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 10:08:58.174655
alo,Hello 👋,2019-03-06 10:09:35.760506
alo,Xin chàooo 👋,2019-03-06 10:09:38.075382
alo,Bạn muốn tôi giúp gì nữa không ạ ?,2019-03-06 10:09:40.527049
alo,Bye bye 👋👋👋,2019-03-06 10:09:43.172703
alo,Hello 👋,2019-03-06 10:09:45.151482
alo,Hello 👋,2019-03-06 10:09:47.204118
alo,Bạn muốn tôi giúp gì nữa không ạ ?,2019-03-06 10:09:50.460135
giúp cái cc,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 10:09:55.638583
/greet{},Hẹn gặp bạn vào lần sau 👋,2019-03-06 10:09:59.622564
sau cc,Xin chàooo 👋,2019-03-06 10:10:10.138583
ccccccccccccccccccccccccccc,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 10:10:15.458282
đặt phòng,📅  Cuộc họp vào ngày nào ạ?,2019-03-06 10:10:24.475167
ngày hôm qua,"Hmmmm!! Làm sao để tìm phòng ở quá khứ nhỉ :v
 Hãy tìm kiếm ở những ngày tương lai nha :)))",2019-03-06 10:10:34.093824
yesterday,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 10:10:54.363356
ngày hôm 5/3/2019,"Hmmmm!! Làm sao để tìm phòng ở quá khứ nhỉ :v
 Hãy tìm kiếm ở những ngày tương lai nha :)))",2019-03-06 10:11:14.091379
lai cc,Tôi không chắc mình hiểu đúng ý bạn 🤔 Có phải ý bạn là...,2019-03-06 10:11:23.220449
bố m có mày dịch thời gian,"Tôi không hiểu ý bạn, xin hãy giải thích cho tôi 🤔?",2019-03-06 10:11:31.663484
đặt phòng agin,"Tôi không hiểu ý bạn, xin hãy giải thích cho tôi 🤔?",2019-03-06 10:12:20.761142
đặt phòng,Xin lỗi 🙇‍♂ Tôi không hiểu ý bạn?,2019-03-06 10:12:32.562268
đặt phòng,"Tôi không hiểu ý bạn, xin hãy giải thích cho tôi 🤔?",2019-03-06 10:12:52.297090
oke,📅  Vào ngày nào thế ạ?,2019-03-06 10:15:02.718178
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,📅  Cuộc họp vào ngày nào ạ?,2019-03-06 10:15:35.840552
hôm nay,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 10:16:02.833689
khoảng 2 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 10:16:11.507426
/restart,Khởi động lại Bot thành công ^^,2019-03-06 10:17:25.275516
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 10:17:45.624183
/restart,Khởi động lại Bot thành công ^^,2019-03-06 10:17:55.270528
xin chào,Xin chàooo 👋,2019-03-06 10:18:00.665743
khoảng 2 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 10:18:04.401264
bạn mượn giúp tôi phòng 205B lúc 8 giờ nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 10:18:40.090464
2 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-07
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 10:18:44.266474
/restart,Khởi động lại Bot thành công ^^,2019-03-06 10:25:21.448162
mượn giúp tôi 1 phòng vào sáng ngày 8/3,⏲️ Cuộc họp bắt đầu lúc mấy giờ ạ ?,2019-03-06 10:25:32.288990
/restart,Khởi động lại Bot thành công ^^,2019-03-06 10:26:17.141854
mượn giúp tôi 1 phòng vào sáng ngày 8/3 nhé,⏲️ Cuộc họp bắt đầu lúc mấy giờ ạ ?,2019-03-06 10:26:30.294685
bạn bao nhiêu tuổi rồi ?,Em đủ tuổi để làm 1 bot ạ ^^,2019-03-06 10:26:37.293797
Bạn là bot ?,Yep Tôi là bot,2019-03-06 10:26:46.723805
đặt phòng tiếp,Xin lỗi 🙇‍♂ Tôi không hiểu ý bạn?,2019-03-06 10:28:04.597556
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 10:28:04.753861
đặt phòng,Xin lỗi 🙇‍♂ Tôi không hiểu ý bạn?,2019-03-06 10:28:10.421875
khoảng 2 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 10:28:19.551184
Bạn mượn giúp tôi phòng 205B lúc 8 giờ sáng nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 10:30:58.172577
khoảng 2 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 10:31:16.402658
/restart,Khởi động lại Bot thành công ^^,2019-03-06 10:44:19.047011
Xin chào,"Xin chào 👋.
Tôi có gì giúp gì cho bạn 🤔?",2019-03-06 10:44:25.139494
Đặt giúp tôi phòng 205B lúc 8 giờ sáng nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 10:45:03.348429
2 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-07
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 10:45:07.773270
cảm ơn nhé,Dạ. Không có chi ạ 🙆‍♂️,2019-03-06 10:45:31.690076
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:09:03.108036
Xin chào,Xin chàooo 👋,2019-03-06 11:09:11.738026
Bạn mượn giúp tôi phòng 205B lúc 8 giờ nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 11:10:15.951734
2 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 8:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 11:10:20.560499
oke cảm ơn,Dạ vâng. Không có chi ạ 🙆‍♂,2019-03-06 11:11:25.696039
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:29:49.492878
xin chào,Hello 👋,2019-03-06 11:29:55.153587
Bạn mượn giúp tôi phòng 205B lúc 10 giờ nhé,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 11:30:30.880995
khoảng 2 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 10:0
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 11:30:38.719683
oke cảm ơn nhé,Dạ vâng. Không có chi ạ 🙆‍♂,2019-03-06 11:30:51.790789
không ,Bye bye 👋👋👋,2019-03-06 11:30:55.703108
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:31:24.834072
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:32:33.924693
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:33:45.106958
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:36:35.925972
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:37:53.893845
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:42:00.404706
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:43:36.966020
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:44:55.595136
phòng đă đặt hôm nay,⏲️ Cuộc họp bắt đầu lúc mấy giờ ạ ?,2019-03-06 11:45:12.940253
đặt phòng,Xin lỗi 🙇‍♂ Tôi không hiểu ý bạn?,2019-03-06 11:46:02.444174
tôi muốn đặt phòng,Xin lỗi 🙇‍♂ Tôi không hiểu ý bạn?,2019-03-06 11:46:11.159855
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:46:21.045935
tôi muốn đặt phòng ngày mai lúc 9 giờ cho 10 người,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 11:46:29.839818
1 tiếng,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-07
Thời gian:: 9:0
Thời lượng (phút):: 60
Số người: 10",2019-03-06 11:46:34.304678
tôi muốn đặt phòng ngày 15/3 lúc 9 giờ cho 10 người,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 11:46:55.163339
2 tiếng ,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-15
Thời gian:: 9:0
Thời lượng (phút):: 120
Số người: 10",2019-03-06 11:46:59.108611
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:49:31.100505
xin chào,Xin chàooo 👋,2019-03-06 11:49:46.183787
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:55:48.246557
/restart,Khởi động lại Bot thành công ^^,2019-03-06 11:59:27.483586
xin chào,"Xin chào 👋.
Tôi có gì giúp gì cho bạn 🤔?",2019-03-06 11:59:31.329614
/restart,Khởi động lại Bot thành công ^^,2019-03-06 12:00:42.234003
xin chào,"Xin chào 👋.
Tôi có gì giúp gì cho bạn 🤔?",2019-03-06 12:00:45.342261
Đặt giúp tôi phòng 205B lúc 3 giờ,Thời lượng của cuộc họp là bao lâu ạ?,2019-03-06 12:01:14.920567
2 tiếng nhé,"Trước khi đặt phòng, bạn xác nhận các thông tin đã cung cấp giúp tôi nhé:
Ngày: 2019-03-06
Thời gian:: 15:00
Thời lượng (phút):: 120
Tên phòng: 205B",2019-03-06 12:01:20.387306
cảm ơn bạn,Dạ. Không có chi ạ 🙆‍♂️,2019-03-06 12:01:33.955883
không,Bye bye 👋👋👋,2019-03-06 12:01:39.984004
/restart,Khởi động lại Bot thành công ^^,2019-03-06 12:04:34.344849
Xin chào,Xin chàooo 👋,2019-03-06 12:05:30.634159
không cảm ơn,"Tôi xin lỗi, tôi không thể giúp bạn :(",2019-03-06 12:06:15.056678
cảm ơn,Dạ. Không có chi ạ 🙆‍♂️,2019-03-06 12:06:22.698754
